RecordID	Category	Start Time	End Time	Attributes
Guid1730	appInit	2/8/2016 06:24:13		chartName=histogram2d; machineId=; docId=docId_pvrWlOOUjDn3mZt3t1mDZoRavW9OAuWKZk0HyBDgLsY^
Guid1730	resize	2/8/2016 06:24:13		width=798; height=600
Guid1730	create	2/8/2016 06:24:13		bindingName=primaryBinding
Guid1731	create	2/8/2016 06:36:03		bindingName=primaryBinding
Guid1731	resize	2/8/2016 06:36:03		width=477; height=359
Guid1731	resize	2/8/2016 06:36:03		width=719; height=539
Guid1731	resize	2/8/2016 06:36:03		width=445; height=335
Guid1731	appInit	2/8/2016 06:36:04		chartName=histogram; machineId=machineId_1454913362955_0.9573141802102327; docId=docId_bGt0SGrYw6rys_IYIkdYrgxSXOnUoXA1nJlcR-BqrSY^
Guid1731	resize	2/8/2016 06:36:04		width=461; height=347
Guid1731	resize	2/8/2016 06:36:04		width=429; height=323
Guid1731	resize	2/8/2016 06:36:05		width=716; height=539
Guid1731	resize	2/8/2016 06:36:05		width=714; height=537
Guid1732	appInit	2/8/2016 06:36:05		chartName=histogram; machineId=machineId_1454913461017_0.8293175573481371; docId=docId_1vyvjbWThiVdS4WuQfft7e1xfyeAfMsEyRCrgkTmXC0^
Guid1733	appInit	2/8/2016 06:36:06		chartName=histogram; machineId=machineId_1454913461017_0.8293175573481371; docId=docId_1vyvjbWThiVdS4WuQfft7e1xfyeAfMsEyRCrgkTmXC0^
Guid1734	appInit	2/8/2016 06:36:07		chartName=histogram; machineId=machineId_1454913461017_0.8293175573481371; docId=docId_1vyvjbWThiVdS4WuQfft7e1xfyeAfMsEyRCrgkTmXC0^
Guid1735	appInit	2/8/2016 06:36:08		chartName=histogram; machineId=machineId_1454913461017_0.8293175573481371; docId=docId_1vyvjbWThiVdS4WuQfft7e1xfyeAfMsEyRCrgkTmXC0^
Guid1731	resize	2/8/2016 06:36:12		width=720; height=539
Guid1731	resize	2/8/2016 06:36:12		width=719; height=537
Guid1736	create	2/8/2016 06:36:48		bindingName=primaryBinding
Guid1736	appInit	2/8/2016 06:36:48		chartName=histogram; machineId=machineId_1454913414912_0.17738230701686175; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1736	resize	2/8/2016 06:36:48		width=800; height=578
Guid1736	resize	2/8/2016 06:36:48		width=800; height=578
Guid1737	create	2/8/2016 06:41:03		bindingName=primaryBinding
Guid1737	resize	2/8/2016 06:41:03		width=719; height=539
Guid1737	treeStats	2/8/2016 06:41:03		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1737	appInit	2/8/2016 06:41:03		chartName=treemap; machineId=machineId_1454913662590_0.2594756162725389; docId=docId_VVZtRrRUYn1_Y-7xMG6nbQI9/l1b/m7IckSStYRkePY^
Guid1737	resize	2/8/2016 06:41:03		width=507; height=380
Guid1737	create	2/8/2016 06:41:03		bindingName=sizeBindingId
Guid1737	create	2/8/2016 06:41:03		bindingName=colorBindingId
Guid1737	resize	2/8/2016 06:41:03		width=523; height=392
Guid1737	resize	2/8/2016 06:41:04		width=718; height=538
Guid1737	appInit	2/8/2016 06:41:34		chartName=treemap; machineId=machineId_1454913693435_0.5378369581885636; docId=docId_VVZtRrRUYn1_Y-7xMG6nbQI9/l1b/m7IckSStYRkePY^
Guid1738	create	2/8/2016 06:44:00		bindingName=primaryBinding
Guid1738	appInit	2/8/2016 06:44:00		chartName=treemap; machineId=; docId=docId_1fsI5HUIOVeHk7H7jRnXYlCL3FuVP8O4IKTzSW7SJEA^
Guid1738	create	2/8/2016 06:44:00		bindingName=sizeBindingId
Guid1738	create	2/8/2016 06:44:00		bindingName=colorBindingId
Guid1738	resize	2/8/2016 06:44:00		width=801; height=601
Guid1738	resize	2/8/2016 06:44:00		width=801; height=601
Guid1738	treeStats	2/8/2016 06:44:00		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1738	resize	2/8/2016 06:44:10		width=579; height=383
Guid1738	writeSampleData2	2/8/2016 06:44:19		
Guid1738	error	2/8/2016 06:44:19		msg=The%20set%20operation%20failed%20because%20the%20supplied%20data%20object%20will%20overwrite%20or%20shift%20data.
Guid1738	toolTip	2/8/2016 06:44:19		id=errorText
Guid1738	closeErrorBox	2/8/2016 06:44:23		
Guid1738	toolTip	2/8/2016 06:44:23		id=btSampleData
Guid1738	writeSampleData	2/8/2016 06:44:24		
Guid1738	error	2/8/2016 06:44:35		msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
Guid1738	toolTip	2/8/2016 06:45:03		id=errorBox
Guid1738	bindFromPrompt	2/8/2016 06:45:25		
Guid1738	readBoundData	2/8/2016 06:45:27		colName=nodes; format=nameList; rowCount=166
Guid1738	treeStats	2/8/2016 06:45:27		rootCount=22; leaveCount=166; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1738	error	2/8/2016 06:45:49		formatError=true; dataWidth=4; dataHeight=166; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
Guid1738	toolTip	2/8/2016 06:46:40		id=htmlShapesGroup
Guid1738	aboutBox	2/8/2016 06:46:51		
Guid1738	closeAboutBox	2/8/2016 06:46:54		
Guid1738	toolTip	2/8/2016 06:46:55		id=btAbout
Guid1739	create	2/8/2016 07:00:45		bindingName=primaryBinding
Guid1739	appInit	2/8/2016 07:00:45		chartName=treemap; machineId=; docId=docId_1fsI5HUIOVeHk7H7jRnXYlCL3FuVP8O4IKTzSW7SJEA^
Guid1739	create	2/8/2016 07:00:45		bindingName=sizeBindingId
Guid1739	create	2/8/2016 07:00:45		bindingName=colorBindingId
Guid1739	resize	2/8/2016 07:00:45		width=801; height=601
Guid1739	resize	2/8/2016 07:00:45		width=801; height=601
Guid1739	treeStats	2/8/2016 07:00:45		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1739	resize	2/8/2016 07:00:51		width=421; height=360
Guid1739	bindFromPrompt	2/8/2016 07:01:15		
Guid1739	readBoundData	2/8/2016 07:01:16		colName=nodes; format=nameList; rowCount=6
Guid1739	treeStats	2/8/2016 07:01:16		rootCount=4; leaveCount=6; maxDepth=5; nameColCount=5; namesWithBlanks=0
Guid1739	resize	2/8/2016 07:01:49		width=325; height=360
Guid1739	resize	2/8/2016 07:01:49		width=326; height=360
Guid1739	treeStats	2/8/2016 07:01:49		rootCount=4; leaveCount=6; maxDepth=4; nameColCount=4; namesWithBlanks=0
Guid1740	create	2/8/2016 07:02:05		bindingName=primaryBinding
Guid1740	create	2/8/2016 07:02:05		bindingName=sizeBindingId
Guid1740	appInit	2/8/2016 07:02:05		chartName=treemap; machineId=machineId_1454914919952_0.4981990013451573; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1740	create	2/8/2016 07:02:05		bindingName=colorBindingId
Guid1740	resize	2/8/2016 07:02:06		width=800; height=601
Guid1740	resize	2/8/2016 07:02:06		width=800; height=601
Guid1740	treeStats	2/8/2016 07:02:06		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1740	toolTip	2/8/2016 07:02:12		id=htmlShapesGroup
Guid1740	resize	2/8/2016 07:02:15		width=726; height=541
Guid1740	resize	2/8/2016 07:02:15		width=807; height=601
Guid1740	resize	2/8/2016 07:02:15		width=807; height=601
Guid1740	resize	2/8/2016 07:02:15		width=709; height=534
Guid1740	resize	2/8/2016 07:02:15		width=798; height=601
Guid1740	resize	2/8/2016 07:02:15		width=798; height=601
Guid1740	resize	2/8/2016 07:02:18		width=705; height=526
Guid1740	resize	2/8/2016 07:02:18		width=806; height=601
Guid1740	resize	2/8/2016 07:02:18		width=806; height=601
Guid1740	resize	2/8/2016 07:02:18		width=680; height=516
Guid1740	resize	2/8/2016 07:02:18		width=793; height=602
Guid1740	resize	2/8/2016 07:02:18		width=793; height=602
Guid1739	readBoundData	2/8/2016 07:02:22		colName=nodes; format=id/parent; rowCount=5
Guid1739	toolTip	2/8/2016 07:02:29		id=htmlShapesGroup
Guid1739	readBoundData	2/8/2016 07:02:37		colName=size; rowCount=5; isCategorical=false; min=NaN; max=NaN
Guid1741	create	2/8/2016 07:02:37		bindingName=primaryBinding
Guid1741	appInit	2/8/2016 07:02:37		chartName=treemap; machineId=machineId_1454914951981_0.40508952026496586; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1742	create	2/8/2016 07:02:37		bindingName=sizeBindingId
Guid1742	create	2/8/2016 07:02:37		bindingName=colorBindingId
Guid1742	resize	2/8/2016 07:02:37		width=793; height=602
Guid1742	resize	2/8/2016 07:02:37		width=793; height=602
Guid1741	treeStats	2/8/2016 07:02:37		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1741	toolTip	2/8/2016 07:02:41		id=chartTitle
Guid1741	toolTip	2/8/2016 07:02:45		id=btAbout
Guid1741	setTitle	2/8/2016 07:02:49		length=9
Guid1741	btColor	2/8/2016 07:02:52		isShowingPalette=false
Guid1741	pickedColor	2/8/2016 07:02:53		"color=rgb(255,%20192,%200)"
Guid1741	pickedColor	2/8/2016 07:02:57		"color=rgb(91,%20155,%20213)"
Guid1741	closeColorPicker	2/8/2016 07:02:58		
Guid1741	toolTip	2/8/2016 07:03:00		id=btColorCol
Guid1742	toolBarToggle	2/8/2016 07:03:18		isVisible=false
Guid1742	toolTip	2/8/2016 07:03:18		id=pinImg
Guid1742	toolTip	2/8/2016 07:03:20		id=htmlShapesGroup
Guid1741	appInit	2/8/2016 07:03:35		chartName=treemap; machineId=machineId_1454915010021_0.7602770732086786; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1743	create	2/8/2016 07:09:45		bindingName=primaryBinding
Guid1743	appInit	2/8/2016 07:09:45		chartName=treemap; machineId=; docId=docId_1fsI5HUIOVeHk7H7jRnXYlCL3FuVP8O4IKTzSW7SJEA^
Guid1743	create	2/8/2016 07:09:45		bindingName=sizeBindingId
Guid1743	create	2/8/2016 07:09:45		bindingName=colorBindingId
Guid1743	resize	2/8/2016 07:09:45		width=801; height=601
Guid1743	resize	2/8/2016 07:09:45		width=801; height=601
Guid1743	treeStats	2/8/2016 07:09:45		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1743	bindFromPrompt	2/8/2016 07:10:05		
Guid1743	readBoundData	2/8/2016 07:10:05		colName=nodes; format=nameList; rowCount=164
Guid1743	treeStats	2/8/2016 07:10:05		rootCount=21; leaveCount=164; maxDepth=5; nameColCount=5; namesWithBlanks=0
Guid1743	resize	2/8/2016 07:10:21		width=388; height=240
Guid1744	create	2/8/2016 07:15:29		bindingName=primaryBinding
Guid1744	appInit	2/8/2016 07:15:29		chartName=histogram; machineId=machineId_1454915730211_0.295366465812549; docId=docId_Ixo47Fej0CuKUbBo0t8BfCOdFuU_yYbE4tz/FZul8TY^
Guid1744	resize	2/8/2016 07:15:29		width=539; height=404
Guid1744	resize	2/8/2016 07:15:29		width=538; height=403
Guid1744	toolTip	2/8/2016 07:15:36		id=chartTitle
Guid1744	setTitle	2/8/2016 07:15:42		length=9
Guid1745	appInit	2/8/2016 07:15:42		chartName=treemap; machineId=machineId_1454915737282_0.2230290004402128; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1746	create	2/8/2016 07:15:42		bindingName=sizeBindingId
Guid1746	create	2/8/2016 07:15:42		bindingName=primaryBinding
Guid1745	create	2/8/2016 07:15:42		bindingName=colorBindingId
Guid1745	resize	2/8/2016 07:15:42		width=802; height=602
Guid1746	resize	2/8/2016 07:15:42		width=802; height=602
Guid1746	treeStats	2/8/2016 07:15:42		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1746	toolTip	2/8/2016 07:15:58		id=btNameList
Guid1746	toolTip	2/8/2016 07:15:58		id=btSizeCol
Guid1747	create	2/8/2016 07:16:02		bindingName=primaryBinding
Guid1747	appInit	2/8/2016 07:16:02		chartName=treemap; machineId=machineId_1454915762589_0.3971250570881982; docId=docId_scE5G9KJpvWnuFqepSIMzg-bVdNxvu8sdo5winpbfv4^
Guid1747	create	2/8/2016 07:16:02		bindingName=sizeBindingId
Guid1747	create	2/8/2016 07:16:02		bindingName=colorBindingId
Guid1747	resize	2/8/2016 07:16:02		width=604; height=517
Guid1747	resize	2/8/2016 07:16:02		width=604; height=517
Guid1747	treeStats	2/8/2016 07:16:02		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1744	cbCategory	2/8/2016 07:16:04		isChecked=true
Guid1744	toolTip	2/8/2016 07:16:04		id=cbCategory
Guid1746	bindFromPrompt	2/8/2016 07:16:09		
Guid1747	bindFromPrompt	2/8/2016 07:16:11		
Guid1747	readBoundData	2/8/2016 07:16:11		colName=nodes; format=nameList; rowCount=7
Guid1747	treeStats	2/8/2016 07:16:11		rootCount=7; leaveCount=7; maxDepth=2; nameColCount=2; namesWithBlanks=0
Guid1744	toolBarToggle	2/8/2016 07:16:19		isVisible=false
Guid1744	toolTip	2/8/2016 07:16:19		id=pinImg
Guid1745	warning	2/8/2016 07:16:21		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1746	readBoundData	2/8/2016 07:16:21		colName=nodes; format=nameList; rowCount=10
Guid1746	readBoundData	2/8/2016 07:16:21		colName=size; rowCount=10; isCategorical=false; min=0; max=0
Guid1744	toolBarToggle	2/8/2016 07:16:21		isVisible=true
Guid1745	treeStats	2/8/2016 07:16:21		rootCount=10; leaveCount=10; maxDepth=1; nameColCount=1; namesWithBlanks=0
Guid1745	closeErrorBox	2/8/2016 07:16:25		
Guid1744	cbPercent	2/8/2016 07:16:29		isChecked=true
Guid1744	toolTip	2/8/2016 07:16:29		id=cbPercent
Guid1744	cbPercent	2/8/2016 07:16:31		isChecked=false
Guid1745	readBoundData	2/8/2016 07:16:31		colName=size; rowCount=10; isCategorical=false; min=183179999; max=3940707856
Guid1747	resize	2/8/2016 07:16:31		width=862; height=533
Guid1747	btColor	2/8/2016 07:16:33		isShowingPalette=false
Guid1745	btColor	2/8/2016 07:16:34		isShowingPalette=false
Guid1746	closeColorPicker	2/8/2016 07:16:34		
Guid1746	btColor	2/8/2016 07:16:34		isShowingPalette=false
Guid1746	pickedColor	2/8/2016 07:16:35		"color=rgb(237,%20125,%2049)"
Guid1747	pickedColor	2/8/2016 07:16:35		"color=rgb(91,%20155,%20213)"
Guid1746	toolTip	2/8/2016 07:16:35		id=toolBar
Guid1744	resize	2/8/2016 07:16:35		width=539; height=403
Guid1744	resize	2/8/2016 07:16:35		width=538; height=402
Guid1746	resize	2/8/2016 07:16:40		width=1222; height=902
Guid1745	resize	2/8/2016 07:16:40		width=814; height=601
Guid1746	resize	2/8/2016 07:16:40		width=814; height=601
Guid1744	btColor	2/8/2016 07:16:51		isShowingPalette=false
Guid1746	writeSampleData2	2/8/2016 07:16:51		
Guid1745	error	2/8/2016 07:16:51		msg=The%20supplied%20data%20object%20is%20not%20compatible%20with%20the%20shape%20or%20dimensions%20of%20the%20current%20selection.
Guid1744	toolTip	2/8/2016 07:16:51		id=btColor
Guid1746	toolTip	2/8/2016 07:16:51		id=errorBox
Guid1744	pickedColor	2/8/2016 07:16:51		"color=rgb(165,%20165,%20165)"
Guid1744	pickedColor	2/8/2016 07:16:55		"color=rgb(68,%20114,%20196)"
Guid1746	writeSampleData	2/8/2016 07:16:55		
Guid1746	toolTip	2/8/2016 07:16:55		id=closeBox
Guid1747	load	2/8/2016 07:17:00		bindingName=primaryBinding; bindingId=primaryBinding
Guid1747	appInit	2/8/2016 07:17:00		chartName=treemap; machineId=machineId_1454915820763_0.262475499371402; docId=docId_scE5G9KJpvWnuFqepSIMzg-bVdNxvu8sdo5winpbfv4^
Guid1747	readBoundData	2/8/2016 07:17:00		colName=nodes; format=id/parent; rowCount=7
Guid1747	treeStats	2/8/2016 07:17:00		rootCount=7; leaveCount=7; maxDepth=1; nameColCount=0; namesWithBlanks=0
Guid1746	readBoundData	2/8/2016 07:17:04		colName=color; rowCount=10; isCategorical=false; min=183179999; max=3940707856
Guid1747	toolTip	2/8/2016 07:17:13		id=btSizeCol
Guid1744	btSetData	2/8/2016 07:17:13		
Guid1744	toolTip	2/8/2016 07:17:13		id=btSetData
Guid1744	cbCategory	2/8/2016 07:17:17		isChecked=false
Guid1746	toolTip	2/8/2016 07:17:20		id=chartTitle
Guid1747	readBoundData	2/8/2016 07:17:22		colName=size; rowCount=7; isCategorical=false; min=NaN; max=NaN
Guid1747	warning	2/8/2016 07:17:22		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1747	closeErrorBox	2/8/2016 07:17:24		
Guid1744	toolTip	2/8/2016 07:17:25		id=tbBins
Guid1744	tbBins	2/8/2016 07:17:28		value=0
Guid1744	slider	2/8/2016 07:17:29		value=1
Guid1747	readBoundData	2/8/2016 07:17:31		colName=nodes; format=nameList; rowCount=6
Guid1747	readBoundData	2/8/2016 07:17:31		colName=size; rowCount=6; isCategorical=false; min=0; max=0
Guid1747	treeStats	2/8/2016 07:17:31		rootCount=6; leaveCount=6; maxDepth=2; nameColCount=2; namesWithBlanks=0
Guid1744	writeSampleData	2/8/2016 07:17:33		
Guid1744	error	2/8/2016 07:17:33		msg=El%20objeto%20de%20datos%20proporcionado%20no%20es%20compatible%20con%20la%20forma%20o%20las%20dimensiones%20de%20la%20selecci%C3%B3n%20actual.
Guid1744	toolTip	2/8/2016 07:17:33		id=closeBox
Guid1744	closeErrorBox	2/8/2016 07:17:39		
Guid1747	readBoundData	2/8/2016 07:17:39		colName=size; rowCount=6; isCategorical=false; min=32296; max=194784
Guid1747	error	2/8/2016 07:17:43		formatError=true; dataWidth=1; dataHeight=6; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
Guid1747	toolTip	2/8/2016 07:17:46		id=htmlShapesGroup
Guid1747	readBoundData	2/8/2016 07:17:53		colName=nodes; format=id/parent; rowCount=6
Guid1747	treeStats	2/8/2016 07:17:53		rootCount=6; leaveCount=6; maxDepth=1; nameColCount=0; namesWithBlanks=0
Guid1747	toolTip	2/8/2016 07:18:06		id=btSampleData2
Guid1747	toolTip	2/8/2016 07:18:09		id=btNameList
Guid1747	toolTip	2/8/2016 07:18:11		id=btIdParent
Guid1747	toolTip	2/8/2016 07:18:18		id=pinImg
Guid1744	bindFromPrompt	2/8/2016 07:18:42		
Guid1744	error	2/8/2016 07:18:42		msg=Error:%20El%20conjunto%20de%20datos%20solicitado%20es%20demasiado%20grande.
Guid1744	resize	2/8/2016 07:18:48		width=825; height=508
Guid1744	resize	2/8/2016 07:18:48		width=824; height=507
Guid1744	toolTip	2/8/2016 07:19:00		id=errorBox
Guid1747	readBoundData	2/8/2016 07:19:38		colName=color; rowCount=6; isCategorical=false; min=32296; max=194784
Guid1744	load	2/8/2016 07:20:38		bindingName=primaryBinding; bindingId=primaryBinding
Guid1744	appInit	2/8/2016 07:20:38		chartName=histogram; machineId=machineId_1454916038003_0.16243330878205597; docId=docId_Ixo47Fej0CuKUbBo0t8BfCOdFuU_yYbE4tz/FZul8TY^
Guid1747	pickedColor	2/8/2016 07:21:32		"color=rgb(165,%20165,%20165)"
Guid1747	pickedColor	2/8/2016 07:21:52		"color=rgb(68,%20114,%20196)"
Guid1747	toolTip	2/8/2016 07:21:54		id=paletteImg
Guid1747	resize	2/8/2016 07:22:37		width=1000; height=545
Guid1747	toolTip	2/8/2016 07:23:16		id=chartTitle
Guid1747	toolBarToggle	2/8/2016 07:24:20		isVisible=false
Guid1747	toolBarToggle	2/8/2016 07:25:19		isVisible=true
Guid1747	appInit	2/8/2016 07:25:46		chartName=treemap; machineId=machineId_1454916346488_0.4006784532499983; docId=docId_scE5G9KJpvWnuFqepSIMzg-bVdNxvu8sdo5winpbfv4^
Guid1747	load	2/8/2016 07:25:46		bindingName=sizeBindingId; bindingId=sizeBindingId
Guid1747	load	2/8/2016 07:25:46		bindingName=colorBindingId; bindingId=colorBindingId
Guid1747	closeColorPicker	2/8/2016 07:25:56		
Guid1748	create	2/8/2016 07:37:28		bindingName=primaryBinding
Guid1748	create	2/8/2016 07:37:28		bindingName=sizeBindingId
Guid1748	create	2/8/2016 07:37:28		bindingName=colorBindingId
Guid1748	appInit	2/8/2016 07:37:28		chartName=treemap; machineId=machineId_1454917041884_0.26715287379587676; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1749	resize	2/8/2016 07:37:28		width=800; height=601
Guid1749	resize	2/8/2016 07:37:28		width=800; height=601
Guid1748	treeStats	2/8/2016 07:37:28		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1748	toolTip	2/8/2016 07:37:50		id=htmlShapesGroup
Guid1748	resize	2/8/2016 07:37:52		width=704; height=534
Guid1749	resize	2/8/2016 07:37:52		width=793; height=601
Guid1749	resize	2/8/2016 07:37:52		width=793; height=601
Guid1749	resize	2/8/2016 07:37:52		width=591; height=451
Guid1749	resize	2/8/2016 07:37:52		width=788; height=602
Guid1748	resize	2/8/2016 07:37:52		width=788; height=602
Guid1748	resize	2/8/2016 07:38:14		width=932; height=702
Guid1749	resize	2/8/2016 07:38:14		width=799; height=601
Guid1749	resize	2/8/2016 07:38:14		width=799; height=601
Guid1749	resize	2/8/2016 07:38:14		width=906; height=687
Guid1749	resize	2/8/2016 07:38:16		width=900; height=676
Guid1750	create	2/8/2016 07:38:32		bindingName=primaryBinding
Guid1751	appInit	2/8/2016 07:38:32		chartName=treemap; machineId=machineId_1454917106721_0.31439918464712635; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1751	create	2/8/2016 07:38:32		bindingName=sizeBindingId
Guid1751	create	2/8/2016 07:38:32		bindingName=colorBindingId
Guid1751	resize	2/8/2016 07:38:33		width=801; height=601
Guid1750	resize	2/8/2016 07:38:33		width=801; height=601
Guid1751	treeStats	2/8/2016 07:38:33		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1751	bindFromPrompt	2/8/2016 07:38:43		
Guid1750	readBoundData	2/8/2016 07:38:43		colName=nodes; format=nameList; rowCount=10
Guid1751	treeStats	2/8/2016 07:38:43		rootCount=10; leaveCount=10; maxDepth=1; nameColCount=1; namesWithBlanks=0
Guid1751	error	2/8/2016 07:39:01		formatError=true; dataWidth=1; dataHeight=10; msg=Error%20-%20this%20format%20requires%202%20columns%20(id%20and%20parent)
Guid1751	closeErrorBox	2/8/2016 07:39:05		
Guid1747	readBoundData	2/8/2016 07:39:16		colName=size; rowCount=6; isCategorical=false; min=587; max=3175
Guid1747	readBoundData	2/8/2016 07:39:16		colName=size; rowCount=6; isCategorical=false; min=587; max=3175
Guid1747	readBoundData	2/8/2016 07:39:16		colName=color; rowCount=6; isCategorical=false; min=587; max=3175
Guid1750	readBoundData	2/8/2016 07:39:24		colName=size; rowCount=1; isCategorical=false; min=0; max=0
Guid1751	readBoundData	2/8/2016 07:39:24		colName=nodes; format=nameList; rowCount=1
Guid1751	warning	2/8/2016 07:39:24		msg=Warning:%201%20or%20more%20non-numeric%20values%20were%20converted%20to%200.
Guid1751	treeStats	2/8/2016 07:39:24		rootCount=1; leaveCount=1; maxDepth=2; nameColCount=2; namesWithBlanks=0
Guid1751	readBoundData	2/8/2016 07:39:33		colName=size; rowCount=10; isCategorical=false; min=0; max=0
Guid1747	resize	2/8/2016 07:39:35		width=1016; height=545
Guid1747	readBoundData	2/8/2016 07:39:42		colName=size; rowCount=6; isCategorical=false; min=3467.8; max=11302.070000000003
Guid1747	readBoundData	2/8/2016 07:39:42		colName=size; rowCount=6; isCategorical=false; min=3467.8; max=11302.070000000003
Guid1747	readBoundData	2/8/2016 07:39:42		colName=color; rowCount=6; isCategorical=false; min=3467.8; max=11302.070000000003
Guid1751	readBoundData	2/8/2016 07:39:48		colName=color; rowCount=10; isCategorical=false; min=183179999; max=3940707856
Guid1751	btColor	2/8/2016 07:40:12		isShowingPalette=false
Guid1751	pickedColor	2/8/2016 07:40:12		"color=rgb(91,%20155,%20213)"
Guid1751	pickedColor	2/8/2016 07:40:15		"color=rgb(237,%20125,%2049)"
Guid1751	pickedColor	2/8/2016 07:40:18		"color=rgb(165,%20165,%20165)"
Guid1751	load	2/8/2016 07:40:45		bindingName=primaryBinding; bindingId=primaryBinding
Guid1751	appInit	2/8/2016 07:40:45		chartName=treemap; machineId=machineId_1454917239706_0.8198002573292464; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1751	load	2/8/2016 07:40:45		bindingName=sizeBindingId; bindingId=sizeBindingId
Guid1750	load	2/8/2016 07:40:45		bindingName=colorBindingId; bindingId=colorBindingId
Guid1752	create	2/8/2016 07:42:09		bindingName=primaryBinding
Guid1752	create	2/8/2016 07:42:09		bindingName=colorBindingId
Guid1752	create	2/8/2016 07:42:09		bindingName=sizeBindingId
Guid1752	appInit	2/8/2016 07:42:09		chartName=treemap; machineId=; docId=docId_47DEQpj8HBSa-_TImW+5JCeuQeRkm5NMpJWZG3hSuFU^
Guid1752	resize	2/8/2016 07:42:09		width=1357; height=601
Guid1752	resize	2/8/2016 07:42:09		width=1357; height=601
Guid1752	treeStats	2/8/2016 07:42:09		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1752	bindFromPrompt	2/8/2016 07:42:16		
Guid1752	error	2/8/2016 07:42:16		msg=Error:%20The%20requested%20data%20set%20is%20too%20large.
Guid1752	closeErrorBox	2/8/2016 07:42:18		
Guid1752	bindFromPrompt	2/8/2016 07:42:24		
Guid1752	treeStats	2/8/2016 07:42:24		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1752	resize	2/8/2016 07:42:30		width=1357; height=601
Guid1752	toolBarToggle	2/8/2016 07:42:30		isVisible=false
Guid1752	toolTip	2/8/2016 07:42:30		id=pinImg
Guid1752	resize	2/8/2016 07:42:31		width=1357; height=601
Guid1752	toolBarToggle	2/8/2016 07:42:31		isVisible=true
Guid1752	resize	2/8/2016 07:42:34		width=1357; height=601
Guid1752	toolBarToggle	2/8/2016 07:42:34		isVisible=false
Guid1752	toolTip	2/8/2016 07:42:34		id=pinImg
Guid1752	toolTip	2/8/2016 07:42:40		id=htmlShapesGroup
Guid1753	create	2/8/2016 07:46:05		bindingName=sizeBindingId
Guid1753	create	2/8/2016 07:46:05		bindingName=primaryBinding
Guid1753	appInit	2/8/2016 07:46:05		chartName=treemap; machineId=; docId=docId_bktIWTHEFLXnDn-8pTifuetrymuNzh3Yy3rutqxmih0^
Guid1753	create	2/8/2016 07:46:05		bindingName=colorBindingId
Guid1753	resize	2/8/2016 07:46:05		width=800; height=601
Guid1753	resize	2/8/2016 07:46:05		width=800; height=601
Guid1753	treeStats	2/8/2016 07:46:05		rootCount=0; leaveCount=0; maxDepth=0; nameColCount=0; namesWithBlanks=0
Guid1753	bindFromPrompt	2/8/2016 07:46:12		
Guid1753	error	2/8/2016 07:46:12		msg=Error:%20The%20requested%20data%20set%20is%20too%20large.
Guid1753	closeErrorBox	2/8/2016 07:46:16		
Guid1753	bindFromPrompt	2/8/2016 07:46:21		
Guid1753	readBoundData	2/8/2016 07:46:21		colName=nodes; format=nameList; rowCount=19
