NewColumn.Index	Attribute	Value
Guid1924	ChartId	chartId_1457440048003_0.5776417475385949
Guid1924	vers	v4
Guid1925	anonIP	ip1049
Guid1925	ChartId	chartId_1455552394488_0.8793647178862647
Guid1925	vers	v4
Guid1926	anonIP	ip1066
Guid1926	ChartId	chartId_1457441984741_0.010276620752649623
Guid1926	vers	v4
Guid1927	anonIP	ip1066
Guid1927	ChartId	chartId_1457442057175_0.20202348100759942
Guid1927	vers	v4
Guid1928	anonIP	ip1066
Guid1928	ChartId	chartId_1457442615085_0.27648958732705364
Guid1928	vers	v4
Guid1929	anonIP	ip1066
Guid1929	ChartId	chartId_1455206474340_0.34936530392534526
Guid1929	vers	v4
Guid1930	anonIP	ip1067
Guid1930	ChartId	chartId_1457442984090_0.527170305049917
Guid1930	vers	v4
Guid1931	anonIP	ip1068
Guid1931	ChartId	chartId_1457367051097_0.36956309201195836
Guid1931	vers	v4
Guid1932	anonIP	ip1068
Guid1932	ChartId	chartId_1457366299253_0.046972083393484354
Guid1932	vers	v4
Guid1933	anonIP	ip1049
Guid1933	ChartId	chartId_1457444514902_0.5132884687338094
Guid1933	vers	v4
Guid1934	anonIP	ip1069
Guid1934	ChartId	chartId_1457444628746_0.008875706765965108
Guid1934	vers	v4
Guid1935	anonIP	ip1069
Guid1935	ChartId	chartId_1457445502435_0.4865337184605924
Guid1935	vers	v4
Guid1936	anonIP	ip1070
Guid1936	ChartId	chartId_1457445629883_0.020004380743636252
Guid1936	vers	v4
Guid1937	anonIP	ip1070
Guid1937	ChartId	chartId_1457445630297_0.6193655183790534
Guid1937	vers	v4
Guid1938	anonIP	ip1049
Guid1938	ChartId	chartId_1457445740126_0.8201057165774821
Guid1938	vers	v4
Guid1939	anonIP	ip1068
Guid1939	ChartId	chartId_1457445959654_0.7920571099966764
Guid1939	vers	v4
Guid1940	anonIP	ip1070
Guid1940	ChartId	chartId_1457446028795_0.9306811982735264
Guid1940	vers	v4
Guid1941	anonIP	ip1071
Guid1941	ChartId	chartId_1457446052750_0.2895071292266763
Guid1941	vers	v4
Guid1942	anonIP	ip1070
Guid1942	ChartId	chartId_1457446057205_0.6730474232071724
Guid1942	vers	v4
Guid1943	anonIP	ip1070
Guid1943	ChartId	chartId_1457446160529_0.8387538038375923
Guid1943	vers	v4
Guid1944	anonIP	ip1070
Guid1944	ChartId	chartId_1457446529395_0.9336823415078235
Guid1944	vers	v4
Guid1945	anonIP	ip1070
Guid1945	ChartId	chartId_1457446752975_0.43594463137891
Guid1945	vers	v4
Guid1946	anonIP	ip1071
Guid1946	ChartId	chartId_1457446821771_0.49180732823734624
Guid1946	vers	v4
Guid1947	anonIP	ip1065
Guid1947	ChartId	chartId_1457447607743_0.7624998126883639
Guid1947	vers	v4
Guid1948	anonIP	ip308
Guid1948	ChartId	chartId_1452570920920_0.5849434427195256
Guid1948	vers	v4
Guid1949	anonIP	ip1072
Guid1949	ChartId	chartId_1457448122216_0.49946013581497395
Guid1949	vers	v4
Guid1950	anonIP	ip1071
Guid1950	ChartId	chartId_1457448267405_0.3081309532824913
Guid1950	vers	v4
Guid1951	anonIP	ip1073
Guid1951	ChartId	chartId_1457448351033_0.9304740316742749
Guid1951	vers	v4
Guid1952	anonIP	ip1074
Guid1952	ChartId	chartId_1457448371577_0.05983547149844115
Guid1952	vers	v4
Guid1953	anonIP	ip1074
Guid1953	ChartId	chartId_1457448409585_0.889898127430008
Guid1953	vers	v4
Guid1954	anonIP	ip1075
Guid1954	ChartId	chartId_1456928387220_0.18261293857358396
Guid1954	vers	v4
Guid1955	anonIP	ip1076
Guid1955	ChartId	chartId_1457448744666_0.5536201993753775
Guid1955	vers	v4
Guid1956	anonIP	ip1072
Guid1956	ChartId	chartId_1457448887740_0.9214260871079294
Guid1956	vers	v4
Guid1957	anonIP	ip1077
Guid1957	ChartId	chartId_1456842602541_0.8977461455045881
Guid1957	vers	v4
Guid1958	anonIP	ip1078
Guid1958	ChartId	chartId_1445645935605_0.33924650470816264
Guid1958	vers	v4
Guid1959	anonIP	ip1072
Guid1959	ChartId	chartId_1457450169971_0.6085731452443992
Guid1959	vers	v4
Guid1960	anonIP	ip1079
Guid1960	ChartId	chartId_1457450361502_0.2823428813058106
Guid1960	vers	v4
Guid1961	anonIP	ip1080
Guid1961	ChartId	chartId_1457450399351_0.25055680008407366
Guid1961	vers	v4
Guid1962	anonIP	ip1081
Guid1962	ChartId	chartId_1457451045961_0.7639031896192099
Guid1962	vers	v4
Guid1963	anonIP	ip1082
Guid1963	ChartId	chartId_1457445959654_0.7920571099966764
Guid1963	vers	v4
Guid1964	anonIP	ip1082
Guid1964	ChartId	chartId_1457366299253_0.046972083393484354
Guid1964	vers	v4
Guid1965	anonIP	ip1083
Guid1965	ChartId	chartId_1457453802437_0.6956728495280993
Guid1965	vers	v4
Guid1966	anonIP	ip1084
Guid1966	ChartId	chartId_1457326913699_0.9051681088749319
Guid1966	vers	v4
Guid1967	anonIP	ip1085
Guid1967	ChartId	chartId_1457326913699_0.9051681088749319
Guid1967	vers	v4
Guid1968	anonIP	ip1086
Guid1968	ChartId	chartId_1457326913699_0.9051681088749319
Guid1968	vers	v4
Guid1969	anonIP	ip1087
Guid1969	ChartId	chartId_1457454786026_0.5004905938072794
Guid1969	vers	v4
Guid1970	anonIP	ip1088
Guid1970	ChartId	chartId_1457456838573_0.5164099523945078
Guid1970	vers	v4
Guid1971	anonIP	ip1089
Guid1971	ChartId	chartId_1415703806434_0.27992204017937183
Guid1971	vers	v4
Guid1972	anonIP	ip1089
Guid1972	ChartId	chartId_1415703031224_0.4416236456017941
Guid1972	vers	v4
Guid1973	anonIP	ip1088
Guid1973	ChartId	chartId_1457456915358_0.8206810896789505
Guid1973	vers	v4
Guid1974	anonIP	ip1090
Guid1974	ChartId	chartId_1457357015799_0.6032387985886111
Guid1974	vers	v4
Guid1975	anonIP	ip1091
Guid1975	ChartId	chartId_1451501234258_0.9787860476382248
Guid1975	vers	v4
Guid1976	anonIP	ip1091
Guid1976	ChartId	chartId_1451503463358_0.09204120342530653
Guid1976	vers	v4
Guid1977	anonIP	ip1091
Guid1977	ChartId	chartId_1441280604752_0.11353683282978938
Guid1977	vers	v4
Guid1978	anonIP	ip1061
Guid1978	ChartId	chartId_1457459545700_0.9592773202956384
Guid1978	vers	v4
Guid1979	anonIP	ip1092
Guid1979	ChartId	chartId_1457459875624_0.378575114505061
Guid1979	vers	v4
Guid1980	anonIP	ip1093
Guid1980	ChartId	chartId_1455689061742_0.02998973079957068
Guid1980	vers	v4
Guid1981	anonIP	ip1094
Guid1981	ChartId	chartId_1457460953084_0.596284885623783
Guid1981	vers	v4
Guid1982	anonIP	ip1095
Guid1982	ChartId	chartId_1457460874553_0.2598442906678757
Guid1982	vers	v4
Guid1983	anonIP	ip1094
Guid1983	ChartId	chartId_1457461009450_0.350857098184735
Guid1983	vers	v4
Guid1984	anonIP	ip1096
Guid1984	ChartId	chartId_1457461139815_0.43714492291608214
Guid1984	vers	v4
Guid1985	anonIP	ip1097
Guid1985	ChartId	chartId_1457462538065_0.27301399064320586
Guid1985	vers	v4
Guid1986	anonIP	ip1097
Guid1986	ChartId	chartId_1457462699934_0.5168666622205995
Guid1986	vers	v4
Guid1987	anonIP	ip1098
Guid1987	ChartId	chartId_1457462848816_0.20131561835296452
Guid1987	vers	v4
Guid1988	anonIP	ip1099
Guid1988	ChartId	chartId_1457462940651_0.9548861877920673
Guid1988	vers	v4
Guid1989	anonIP	ip1100
Guid1989	ChartId	chartId_1443813164785_0.29835609011812874
Guid1989	vers	v4
Guid1990	anonIP	ip1101
Guid1990	ChartId	chartId_1457463853380_0.2512901727693292
Guid1990	vers	v4
Guid1991	anonIP	ip1101
Guid1991	ChartId	chartId_1457464106783_0.09054833757987435
Guid1991	vers	v4
Guid1992	anonIP	ip1102
Guid1992	ChartId	chartId_1457464758122_0.11196908715610815
Guid1992	vers	v4
Guid1993	anonIP	ip1103
Guid1993	ChartId	chartId_1457465911429_0.8755897771155562
Guid1993	vers	v4
Guid1994	anonIP	ip1103
Guid1994	ChartId	chartId_1457466220126_0.3055937982934751
Guid1994	vers	v4
Guid1995	anonIP	ip1104
Guid1995	ChartId	chartId_1449674440445_0.03508235840126872
Guid1995	vers	v4
Guid1996	anonIP	ip1105
Guid1996	ChartId	chartId_1457467063563_0.8655599578570903
Guid1996	vers	v4
Guid1997	anonIP	ip308
Guid1997	ChartId	chartId_1457468058421_0.978662685482643
Guid1997	vers	v4
Guid1998	anonIP	ip1106
Guid1998	ChartId	chartId_1457373732504_0.4056912574451417
Guid1998	vers	v4
Guid1999	anonIP	ip1107
Guid1999	ChartId	chartId_1457468726475_0.3529325705318719
Guid1999	vers	v4
Guid2000	anonIP	ip1108
Guid2000	ChartId	chartId_1457469212919_0.7726496706547039
Guid2000	vers	v4
Guid2001	anonIP	ip1109
Guid2001	ChartId	chartId_1442568612122_0.6442783230700028
Guid2001	vers	v4
Guid2002	anonIP	ip1110
Guid2002	ChartId	chartId_1457470601308_0.6500412607554068
Guid2002	vers	v4
Guid2003	anonIP	ip1110
Guid2003	ChartId	chartId_1457471004834_0.2794320753274981
Guid2003	vers	v4
Guid2004	anonIP	ip1111
Guid2004	ChartId	chartId_1457471591288_0.3140730525808116
Guid2004	vers	v4
Guid2005	anonIP	ip1112
Guid2005	ChartId	chartId_1457472007466_0.7193701808748532
Guid2005	vers	v4
Guid2006	anonIP	ip1113
Guid2006	ChartId	chartId_1457472746016_0.2674098067141367
Guid2006	vers	v4
Guid2007	anonIP	ip1113
Guid2007	ChartId	chartId_1457472972081_0.9433075626906977
Guid2007	vers	v4
Guid2008	anonIP	ip1113
Guid2008	ChartId	chartId_1457473275833_0.4911679501346104
Guid2008	vers	v4
Guid2009	anonIP	ip1113
Guid2009	ChartId	chartId_1457473320573_0.725042511420892
Guid2009	vers	v4
Guid2010	anonIP	ip1113
Guid2010	ChartId	chartId_1457473388331_0.5793963679655212
Guid2010	vers	v4
Guid2011	anonIP	ip1113
Guid2011	ChartId	chartId_1457473577752_0.9697951941307374
Guid2011	vers	v4
Guid2012	anonIP	ip1113
Guid2012	ChartId	chartId_1457473637244_0.39494725449225276
Guid2012	vers	v4
Guid2013	anonIP	ip1113
Guid2013	ChartId	chartId_1457473732468_0.15357313457068183
Guid2013	vers	v4
Guid2014	anonIP	ip1113
Guid2014	ChartId	chartId_1457473824779_0.9899890786871
Guid2014	vers	v4
Guid2015	anonIP	ip1113
Guid2015	ChartId	chartId_1457473940976_0.26768673513489777
Guid2015	vers	v4
Guid2016	anonIP	ip1114
Guid2016	ChartId	chartId_1457474521113_0.34149053168341126
Guid2016	vers	v4
Guid2017	anonIP	ip1113
Guid2017	ChartId	chartId_1457474547543_0.7726888353896639
Guid2017	vers	v4
Guid2018	anonIP	ip1113
Guid2018	ChartId	chartId_1457474716139_0.36540062365339765
Guid2018	vers	v4
Guid2019	anonIP	ip1114
Guid2019	ChartId	chartId_1457474797299_0.6600579767617574
Guid2019	vers	v4
Guid2020	anonIP	ip1113
Guid2020	ChartId	chartId_1457474818699_0.6075783135704418
Guid2020	vers	v4
Guid2021	anonIP	ip1115
Guid2021	ChartId	chartId_1457474973073_0.6075176554456458
Guid2021	vers	v4
Guid2022	anonIP	ip1114
Guid2022	ChartId	chartId_1457475115333_0.9129603214236557
Guid2022	vers	v4
Guid2023	anonIP	ip1116
Guid2023	ChartId	chartId_1457475183304_0.8995938771404326
Guid2023	vers	v4
Guid2024	anonIP	ip1116
Guid2024	ChartId	chartId_1457475201906_0.9057878411840647
Guid2024	vers	v4
Guid2025	anonIP	ip1113
Guid2025	ChartId	chartId_1457475282239_0.9600775602180127
Guid2025	vers	v4
Guid2026	anonIP	ip1113
Guid2026	ChartId	chartId_1457475598873_0.4062805173226505
Guid2026	vers	v4
Guid2027	anonIP	ip1113
Guid2027	ChartId	chartId_1457475663932_0.031553603198577584
Guid2027	vers	v4
Guid2028	anonIP	ip1113
Guid2028	ChartId	chartId_1457475738171_0.6686188443516288
Guid2028	vers	v4
Guid2029	anonIP	ip1115
Guid2029	ChartId	chartId_1457476079282_0.4270027477865905
Guid2029	vers	v4
Guid2030	anonIP	ip1117
Guid2030	ChartId	chartId_1457476454921_0.5237578459630364
Guid2030	vers	v4
Guid2031	anonIP	ip1113
Guid2031	ChartId	chartId_1457476720916_0.8449269661623802
Guid2031	vers	v4
Guid2032	anonIP	ip1113
Guid2032	ChartId	chartId_1457476829485_0.5701427035765965
Guid2032	vers	v4
Guid2033	anonIP	ip1113
Guid2033	ChartId	chartId_1457476878110_0.7558268188264177
Guid2033	vers	v4
Guid2034	anonIP	ip1113
Guid2034	ChartId	chartId_1457476933981_0.8937098082309353
Guid2034	vers	v4
Guid2035	anonIP	ip1113
Guid2035	ChartId	chartId_1457477304866_0.4161962145820323
Guid2035	vers	v4
Guid2036	anonIP	ip1113
Guid2036	ChartId	chartId_1457477388956_0.1479347180595204
Guid2036	vers	v4
Guid2037	anonIP	ip1113
Guid2037	ChartId	chartId_1457477752789_0.6867971298018745
Guid2037	vers	v4
Guid2038	anonIP	ip1118
Guid2038	ChartId	chartId_1457477947314_0.1224444080144167
Guid2038	vers	v4
Guid2039	anonIP	ip1113
Guid2039	ChartId	chartId_1457477967102_0.3580484049668238
Guid2039	vers	v4
Guid2040	anonIP	ip1118
Guid2040	ChartId	chartId_1457477982458_0.2493134788237512
Guid2040	vers	v4
Guid2041	anonIP	ip1118
Guid2041	ChartId	chartId_1457478241214_0.3985433659981936
Guid2041	vers	v4
Guid2042	anonIP	ip1113
Guid2042	ChartId	chartId_1457478273712_0.3898230800824654
Guid2042	vers	v4
Guid2043	anonIP	ip1119
Guid2043	ChartId	chartId_1457478388426_0.3161441413496465
Guid2043	vers	v4
Guid2044	anonIP	ip1120
Guid2044	ChartId	chartId_1457478897351_0.445653582576338
Guid2044	vers	v4
Guid2045	anonIP	ip1118
Guid2045	ChartId	chartId_1457479047660_0.3720715595409274
Guid2045	vers	v4
Guid2046	anonIP	ip1120
Guid2046	ChartId	chartId_1457479065092_0.5242147249245915
Guid2046	vers	v4
Guid2047	anonIP	ip1121
Guid2047	ChartId	chartId_1458881755883_0.1693137670220916
Guid2047	vers	v4
Guid2048	anonIP	ip1121
Guid2048	ChartId	chartId_1458881364721_0.9083888223601749
Guid2048	vers	v4
Guid2049	anonIP	ip1121
Guid2049	ChartId	chartId_1458877443361_0.013918315325277486
Guid2049	vers	v4
Guid2050	anonIP	ip1122
Guid2050	ChartId	chartId_1459925659145_0.14877045261325683
Guid2050	vers	v4
Guid2051	anonIP	ip1123
Guid2051	ChartId	chartId_1431362870983_0.6390581945545417
Guid2051	vers	v4
Guid2052	anonIP	ip1124
Guid2052	ChartId	chartId_1460078356770_0.7265274507256982
Guid2052	vers	v4
Guid2053	anonIP	ip1125
Guid2053	ChartId	chartId_1460017933412_0.9460212729501818
Guid2053	vers	v4
Guid2054	anonIP	ip1125
Guid2054	ChartId	chartId_1460018377813_0.84682747179243
Guid2054	vers	v4
Guid2055	anonIP	ip1126
Guid2055	ChartId	chartId_1459891611553_0.70614713722147
Guid2055	vers	v4
Guid2056	anonIP	ip1126
Guid2056	ChartId	chartId_1459892147931_0.6330253562961194
Guid2056	vers	v4
Guid2057	anonIP	ip1127
Guid2057	ChartId	chartId_1460080744106_0.8408651120836124
Guid2057	vers	v4
Guid2058	anonIP	ip1128
Guid2058	ChartId	chartId_1460081815511_0.9547584997443891
Guid2058	vers	v4
Guid2059	anonIP	ip1128
Guid2059	ChartId	chartId_1460081935774_0.3878227006244232
Guid2059	vers	v4
Guid2060	anonIP	ip1129
Guid2060	ChartId	chartId_1460083325524_0.4378649571480249
Guid2060	vers	v4
Guid2061	anonIP	ip1129
Guid2061	ChartId	chartId_1460083450854_0.06270400565426542
Guid2061	vers	v4
Guid2062	anonIP	ip1130
Guid2062	ChartId	chartId_1459878776817_0.3046760680338454
Guid2062	vers	v4
Guid2063	anonIP	ip1130
Guid2063	ChartId	chartId_1459889496097_0.4603290269363958
Guid2063	vers	v4
Guid2064	anonIP	ip1130
Guid2064	ChartId	chartId_1459887641350_0.6564204509854357
Guid2064	vers	v4
Guid2065	anonIP	ip1131
Guid2065	ChartId	chartId_1460083740029_0.20129180312386668
Guid2065	vers	v4
Guid2066	anonIP	ip1128
Guid2066	ChartId	chartId_1460084868243_0.07092395543860863
Guid2066	vers	v4
Guid2067	anonIP	ip1132
Guid2067	ChartId	chartId_1460085040767_0.9275328366458346
Guid2067	vers	v4
Guid2068	anonIP	ip1128
Guid2068	ChartId	chartId_1460085115463_0.15587069895414285
Guid2068	vers	v4
Guid2069	anonIP	ip1132
Guid2069	ChartId	chartId_1460086606866_0.4484273317753762
Guid2069	vers	v4
Guid2070	anonIP	ip1133
Guid2070	ChartId	chartId_1458877443361_0.013918315325277486
Guid2070	vers	v4
Guid2071	anonIP	ip1133
Guid2071	ChartId	chartId_1458881755883_0.1693137670220916
Guid2071	vers	v4
Guid2072	anonIP	ip1133
Guid2072	ChartId	chartId_1458881364721_0.9083888223601749
Guid2072	vers	v4
Guid2073	anonIP	ip1130
Guid2073	ChartId	chartId_1459908160989_0.45188037472493025
Guid2073	vers	v4
Guid2074	anonIP	ip1134
Guid2074	ChartId	chartId_1460069245417_0.485750037381049
Guid2074	vers	v4
Guid2075	anonIP	ip1135
Guid2075	ChartId	chartId_1460091201451_0.0632170194226121
Guid2075	vers	v4
Guid2076	anonIP	ip1135
Guid2076	ChartId	chartId_1460091225878_0.44398175867669354
Guid2076	vers	v4
Guid2077	anonIP	ip1136
Guid2077	ChartId	chartId_1460091444394_0.06258827168494463
Guid2077	vers	v4
Guid2078	anonIP	ip1137
Guid2078	ChartId	chartId_1401375381681_0.516314506417708
Guid2078	vers	v4
Guid2079	anonIP	ip1137
Guid2079	ChartId	chartId_1455113677539_0.8401571385516247
Guid2079	vers	v4
Guid2080	anonIP	ip1137
Guid2080	ChartId	chartId_1401377044252_0.3023440256283837
Guid2080	vers	v4
Guid2081	anonIP	ip1137
Guid2081	ChartId	chartId_1455113883901_0.6338547950454456
Guid2081	vers	v4
Guid2082	anonIP	ip1137
Guid2082	ChartId	chartId_1452419957944_0.13113559555178844
Guid2082	vers	v4
Guid2083	anonIP	ip1137
Guid2083	ChartId	chartId_1401375133418_0.2435823764613393
Guid2083	vers	v4
Guid2084	anonIP	ip1138
Guid2084	ChartId	chartId_1460092520868_0.478018563888502
Guid2084	vers	v4
Guid2085	anonIP	ip1139
Guid2085	ChartId	chartId_1460095709557_0.1251720970030874
Guid2085	vers	v4
Guid2086	anonIP	ip1140
Guid2086	ChartId	chartId_1459932061398_0.8958657412357108
Guid2086	vers	v4
Guid2087	anonIP	ip1141
Guid2087	ChartId	chartId_1460098905326_0.7495294185295167
Guid2087	vers	v4
Guid2088	anonIP	ip1142
Guid2088	ChartId	chartId_1460101825243_0.8476329119265311
Guid2088	vers	v4
Guid2089	anonIP	ip1143
Guid2089	ChartId	chartId_1460102483800_0.21369594182717483
Guid2089	vers	v4
Guid2090	anonIP	ip1142
Guid2090	ChartId	chartId_1460103854992_0.11384118471047677
Guid2090	vers	v4
Guid2091	anonIP	ip1144
Guid2091	ChartId	chartId_1460104462306_0.4852307454859617
Guid2091	vers	v4
Guid2092	anonIP	ip1145
Guid2092	ChartId	chartId_1460105160921_0.7272827002357296
Guid2092	vers	v4
Guid2093	anonIP	ip1146
Guid2093	ChartId	chartId_1460105772133_0.24688915150507118
Guid2093	vers	v4
Guid2094	anonIP	ip1147
Guid2094	ChartId	chartId_1459775682623_0.6300256163642441
Guid2094	vers	v4
Guid2095	anonIP	ip1147
Guid2095	ChartId	chartId_1459773965692_0.12686323559956486
Guid2095	vers	v4
Guid2096	anonIP	ip1148
Guid2096	ChartId	chartId_1460106775035_0.4437754993678766
Guid2096	vers	v4
Guid2097	anonIP	ip1148
Guid2097	ChartId	chartId_1460106900575_0.6982316989185775
Guid2097	vers	v4
Guid2098	anonIP	ip1149
Guid2098	ChartId	chartId_1460107057054_0.3388444501899349
Guid2098	vers	v4
Guid2099	anonIP	ip1150
Guid2099	ChartId	chartId_1460107234854_0.07096163049934384
Guid2099	vers	v4
Guid2100	anonIP	ip1151
Guid2100	ChartId	chartId_1460107790069_0.3254425923475659
Guid2100	vers	v4
Guid2101	anonIP	ip1151
Guid2101	ChartId	chartId_1460107879606_0.6728589307255879
Guid2101	vers	v4
Guid2102	anonIP	ip1151
Guid2102	ChartId	chartId_1460108028865_0.7496440991107192
Guid2102	vers	v4
Guid2103	anonIP	ip1152
Guid2103	ChartId	chartId_1460108533453_0.1903634450296609
Guid2103	vers	v4
Guid2104	anonIP	ip1153
Guid2104	ChartId	chartId_1456320885018_0.5212009056615647
Guid2104	vers	v4
Guid2105	anonIP	ip1154
Guid2105	ChartId	chartId_1460110168322_0.9809062192308595
Guid2105	vers	v4
Guid2106	anonIP	ip1155
Guid2106	ChartId	chartId_1458748635775_0.5720314372468163
Guid2106	vers	v4
Guid2107	anonIP	ip1155
Guid2107	ChartId	chartId_1458748257996_0.6855717789489923
Guid2107	vers	v4
Guid2108	anonIP	ip1155
Guid2108	ChartId	chartId_1458748690256_0.2858618139638357
Guid2108	vers	v4
Guid2109	anonIP	ip1155
Guid2109	ChartId	chartId_1458748732189_0.06281191512660006
Guid2109	vers	v4
Guid2110	anonIP	ip1156
Guid2110	ChartId	chartId_1460020604659_0.5143475450224182
Guid2110	vers	v4
Guid2111	anonIP	ip1157
Guid2111	ChartId	chartId_1460113856474_0.9544349552395833
Guid2111	vers	v4
Guid2112	anonIP	ip1157
Guid2112	ChartId	chartId_1460114066491_0.9819792124162465
Guid2112	vers	v4
Guid2113	anonIP	ip1157
Guid2113	ChartId	chartId_1460114623569_0.6474170591671488
Guid2113	vers	v4
Guid2114	anonIP	ip1157
Guid2114	ChartId	chartId_1460114836030_0.39495989958760985
Guid2114	vers	v4
Guid2115	anonIP	ip1146
Guid2115	ChartId	chartId_1460116368599_0.9614676926808825
Guid2115	vers	v4
Guid2116	anonIP	ip1157
Guid2116	ChartId	chartId_1460116528935_0.6962734425508916
Guid2116	vers	v4
Guid2117	anonIP	ip1158
Guid2117	ChartId	chartId_1460117656160_0.04382056623239411
Guid2117	vers	v4
Guid2118	anonIP	ip1158
Guid2118	ChartId	chartId_1460117747097_0.23224517038308867
Guid2118	vers	v4
Guid2119	anonIP	ip1159
Guid2119	ChartId	chartId_1460062832250_0.253284868853225
Guid2119	vers	v4
Guid2120	anonIP	ip1160
Guid2120	ChartId	chartId_1460083740029_0.20129180312386668
Guid2120	vers	v4
Guid2121	anonIP	ip1158
Guid2121	ChartId	chartId_1460118399669_0.6623000862274144
Guid2121	vers	v4
Guid2122	anonIP	ip1158
Guid2122	ChartId	chartId_1460118504545_0.1917606460805651
Guid2122	vers	v4
Guid2123	anonIP	ip1155
Guid2123	ChartId	chartId_1458748160679_0.5156232954687585
Guid2123	vers	v4
Guid2124	anonIP	ip1161
Guid2124	ChartId	chartId_1460119113918_0.040457935112934995
Guid2124	vers	v4
Guid2125	anonIP	ip1162
Guid2125	ChartId	chartId_1460119392137_0.31854940440390655
Guid2125	vers	v4
Guid2126	anonIP	ip1163
Guid2126	ChartId	chartId_1460119841729_0.40887638001615395
